customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,join_Year,join_Month,join_Day,join_Weekday,Gender_Encoded,Income_Bin,High_Income_Flag,Income_Quantile_Bin,Income_KMeans_Bin,Income_Log,Income_Reciprocal,Income_Sqrt,Income_YeoJohnson,Debt_to_Income_Ratio,Avg_Monthly_Transactions
609.0,43.97157894736842,Female,South,Primary,Salaried,907948.15,289291.22,Car,655.0,6.0,12.0,33.59,2022-07-11 12:25:06.072750,0.0,2022,7,11,0,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.718943653812605,1.1013832657919224e-06,952.8631328790091,0.7153252345154069,0.3186208595722123,1.0
610.0,52.0,Female,West,Primary,Salaried,821181.0,408689.55,Home,571.2631578947369,6.0,192.0,83.07,2025-05-31 12:25:06.072752,0.0,2025,5,31,5,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.61850004474397,1.2177568431845802e-06,906.1903773490425,0.49592548970124284,0.49768510230996577,16.0
611.0,65.0,Male,North,Secondary,Unemployed,1045203.78,377258.19,Education,343.0,3.0,6.0,32.04,2022-09-04 12:25:06.072754,0.0,2022,9,4,6,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.859723385905546,9.567503126038134e-07,1022.3520822104291,1.0562826107209906,0.36094223654644647,0.5
612.0,53.0,Male,West,Primary,Salaried,602184.9,38363.68,Business,422.0,3.0,53.0,74.06,2017-07-22 12:25:06.072756,0.0,2017,7,22,5,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.308321480607532,1.6606167630294896e-06,776.0057345148939,-0.07415968339445082,0.06370747589320157,4.416666666666667
613.0,35.0,Female,South,Secondary,Unemployed,588694.02,337788.8,Car,648.0,3.0,144.0,83.46,2019-07-02 12:25:06.072758,1.0,2019,7,2,1,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.285663535663433,1.6986724297412944e-06,767.2639832547857,-0.1101831990216851,0.5737934963225887,12.0
614.0,66.0,Female,South,Primary,Unemployed,644156.5455263158,166084.57,Education,629.0,4.0,90.0,58.24,2017-10-05 12:25:06.072760,0.0,2017,10,5,3,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.25783262027446857,7.5
615.0,43.97157894736842,Female,South,Graduate,Unemployed,644156.5455263158,508824.6,Education,708.0,4.0,5.0,74.24,2023-07-04 12:25:06.072762,0.0,2023,7,4,1,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.7899082971892473,0.4166666666666667
616.0,49.0,Male,North,Graduate,Self-Employed,521514.09,348940.47,Education,622.0,7.0,73.0,73.34,2020-02-27 12:25:06.072764,0.0,2020,2,27,3,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.164493488766558,1.917490057670239e-06,722.1593245261048,-0.2914360911588537,0.6690911649194367,6.083333333333333
617.0,41.0,Male,East,Graduate,Self-Employed,644156.5455263158,434442.59,Home,410.0,8.0,174.0,25.45,2019-12-20 12:25:06.072768,0.0,2019,12,20,4,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.6744363509417319,14.5
618.0,40.0,Male,West,Graduate,Salaried,431219.84,303175.22,Other,388.0,1.0,14.0,63.43,2025-11-13 12:25:06.072770,0.0,2025,11,13,3,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.974375627650243,2.31899738426371e-06,656.67331299513,-0.540602319131831,0.7030641725575519,1.1666666666666667
619.0,49.0,Female,West,Secondary,Unemployed,266142.13,290091.75,Education,732.0,6.0,172.0,17.48,2016-10-22 12:25:06.072772,0.0,2016,10,22,5,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.491789525756014,3.757376716806479e-06,515.8896490529734,-1.018050314361925,1.0899880826834893,14.333333333333334
620.0,54.0,Male,East,Secondary,Self-Employed,631975.33,524376.74,Business,398.0,0.0,191.0,50.63,2017-04-06 12:25:06.072775,0.0,2017,4,6,3,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.356607219895984,1.5823377435670732e-06,794.9687603925074,0.0049737375171320835,0.8297424204834072,15.916666666666666
621.0,29.0,Male,West,Post-Graduate,Self-Employed,426760.88,445916.16,Car,838.0,0.0,106.0,22.98,2022-08-18 12:25:06.072777,0.0,2022,8,18,3,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.963981478582038,2.3432270942287536e-06,653.2693778220437,-0.5530936650939346,1.0448852762699337,8.833333333333334
622.0,66.0,Male,North,Primary,Self-Employed,-47887.54,317678.8,Business,445.0,3.0,52.0,43.31,2016-11-06 12:25:06.072779,0.0,2016,11,6,6,1,"(-53685.535, 1401611.145]",0,"(-47887.541, 471604.652]",2,,-2.0882694803174336e-05,,-5.730382909816581,-6.6338508931550875,4.333333333333333
623.0,30.0,Male,West,Graduate,Self-Employed,710513.48,270050.04,Home,556.0,9.0,116.0,76.64,2022-07-03 12:25:06.072781,0.0,2022,7,3,6,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.473744606325697,1.407430852077779e-06,842.9196165708804,0.21106179557503604,0.38007729283334635,9.666666666666666
624.0,40.0,Female,South,Secondary,Self-Employed,378388.19,43923.79,Home,488.0,6.0,26.0,88.97,2020-04-16 12:25:06.072783,0.0,2020,4,16,3,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.84367854809852,2.6427816291474922e-06,615.1326604887762,-0.6898846196525131,0.1160812920720385,2.1666666666666665
625.0,42.0,Male,East,Primary,Unemployed,644156.5455263158,348685.13,Business,539.0,1.0,53.0,35.44,2025-07-09 12:25:06.072788,1.0,2025,7,9,2,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.5413049551721976,4.416666666666667
626.0,52.0,Female,North,Primary,Unemployed,727569.62,281084.4,Other,802.0,1.0,109.0,52.56,2020-06-19 12:25:06.072791,0.0,2020,6,19,4,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.497466345481536,1.3744370271575838e-06,852.9769164520221,0.25536576995466925,0.38633333810721787,9.083333333333334
627.0,58.0,Male,East,Secondary,Unemployed,656718.0,383093.41,Home,570.0,0.0,29.0,50.9,2025-11-17 12:25:06.072792,0.0,2025,11,17,0,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.39501150430202,1.522721285664036e-06,810.3813916915911,0.0702837826193359,0.5833453780770437,2.4166666666666665
628.0,47.0,Male,North,Graduate,Unemployed,644156.5455263158,428672.83,Home,819.0,9.0,19.0,86.35,2020-05-06 12:25:06.072794,0.0,2020,5,6,2,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.6654792735976125,1.5833333333333333
629.0,34.0,Male,South,Post-Graduate,Salaried,572389.63,484938.16,Business,849.0,1.0,47.0,48.29,2025-03-15 12:25:06.072797,0.0,2025,3,15,5,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.25757695685889,1.7470586476930972e-06,756.5643594566162,-0.1538811487079173,0.8472168861619662,3.9166666666666665
630.0,66.0,Male,East,Primary,Unemployed,542872.09,350548.94,Home,413.0,6.0,136.0,65.93,2016-07-31 12:25:06.072799,0.0,2016,7,31,6,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.204630851525614,1.8420511504815979e-06,736.7985409866119,-0.2334606128985851,0.6457302676952872,11.333333333333334
631.0,37.0,Male,West,Post-Graduate,Salaried,736734.48,143045.93,Other,638.0,8.0,23.0,83.74,2018-04-10 12:25:06.072801,0.0,2018,4,10,1,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.509984192227925,1.3573392718917243e-06,858.3323831709952,0.27910892950337396,0.1941621220171479,1.9166666666666667
632.0,65.0,Male,North,Graduate,Unemployed,588910.53,-22397.03,Other,658.0,5.0,117.0,39.87,2023-08-05 12:25:06.072803,0.0,2023,8,5,5,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.286031247616869,1.698047922410349e-06,767.4050625321676,-0.10960412456883194,-0.03803129483862345,9.75
633.0,42.0,Female,East,Graduate,Salaried,832098.71,176295.02,Other,633.0,9.0,106.0,82.17,2020-02-17 12:25:06.072805,0.0,2020,2,17,0,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.631707556372657,1.201779051214908e-06,912.1944474726865,0.5237118898173017,0.21186791648793687,8.833333333333334
634.0,39.0,Male,West,Post-Graduate,Self-Employed,346238.82,500023.27,Car,571.2631578947369,1.0,163.0,83.4,2024-08-07 12:25:06.072807,0.0,2024,8,7,2,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.754886935329454,2.8881715569283742e-06,588.4206148666105,-0.7822064497191423,1.4441571571899419,13.583333333333334
635.0,30.0,Female,East,Graduate,Unemployed,349565.11,573523.72,Other,638.0,9.0,53.0,84.45,2024-05-22 12:25:06.072809,0.0,2024,5,22,2,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.764447978705327,2.860689212692844e-06,591.2403149312469,-0.7725981339989108,1.6406778124967907,4.416666666666667
636.0,36.0,Female,East,Primary,Unemployed,753161.9,264314.89,Other,560.0,9.0,96.0,31.64,2019-06-23 12:25:06.072811,0.0,2019,6,23,6,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.532036818046416,1.3277340134518042e-06,867.8490076044335,0.3215593690264511,0.35094033567019256,8.0
637.0,66.0,Female,East,Post-Graduate,Unemployed,367037.81,80856.11,Car,498.0,8.0,186.0,42.03,2017-04-08 12:25:06.072813,0.0,2017,4,8,5,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.813222870764443,2.724507525512084e-06,605.836454829189,-0.7223427326784644,0.22029368037042288,15.5
638.0,53.0,Male,North,Graduate,Self-Employed,721819.72,202737.96,Education,571.2631578947369,6.0,5.0,79.63,2019-07-29 12:25:06.072815,0.0,2019,7,29,0,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.489532076791562,1.3853855566795036e-06,849.5997410545745,0.2404473390866297,0.28087063068878193,0.4166666666666667
639.0,29.0,Male,West,Post-Graduate,Self-Employed,644156.5455263158,470670.87,Home,586.0,0.0,16.0,38.73,2019-07-11 12:25:06.072817,0.0,2019,7,11,3,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.7306777727694015,1.3333333333333333
640.0,58.0,Male,South,Primary,Salaried,461102.34,211348.02,Other,771.0,8.0,17.0,58.02,2020-05-13 12:25:06.072829,0.0,2020,5,13,2,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.0413774617166,2.168711248111974e-06,679.0451678644065,-0.45736609138905676,0.45835382227728444,1.4166666666666667
641.0,36.0,Male,North,Graduate,Self-Employed,673434.03,388368.59,Home,781.0,1.0,160.0,19.44,2017-09-26 12:25:06.072832,0.0,2017,9,26,1,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.420146803958158,1.4849242398334996e-06,820.6302638825844,0.11420275675058857,0.5766987896349699,13.333333333333334
642.0,29.0,Other,North,Primary,Self-Employed,353081.51,325283.75,Business,322.0,3.0,102.0,14.5,2017-08-13 12:25:06.072834,0.0,2017,8,13,6,2,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.774457047979412,2.8321991933273614e-06,594.2066223124748,-0.7624551980283748,0.9212709835754356,8.5
643.0,26.0,Male,North,Graduate,Unemployed,644156.5455263158,406500.49,Home,408.0,8.0,180.0,42.96,2019-10-28 12:25:06.072836,0.0,2019,10,28,0,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.6310585413175673,15.0
644.0,24.0,Male,South,Secondary,Self-Employed,552562.45,572701.65,Car,595.0,3.0,20.0,56.31,2024-07-06 12:25:06.072838,0.0,2024,7,6,5,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.222323547409209,1.809746916847287e-06,743.345444594907,-0.20726715078017321,1.036446921067474,1.6666666666666667
645.0,45.0,Female,West,Graduate,Salaried,615785.56,388467.22,Home,305.0,2.0,112.0,41.42,2019-11-05 12:25:06.072840,0.0,2019,11,5,1,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.330655688966418,1.623939307801716e-06,784.7200519930659,-0.037962350751365455,0.630848212809667,9.333333333333334
646.0,31.0,Female,West,Post-Graduate,Unemployed,539272.29,322037.44,Home,571.2631578947369,0.0,120.0,56.22,2026-02-05 12:25:06.072842,0.0,2026,2,5,3,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.197977752933964,1.8543473569773869e-06,734.351611968,-0.24320840139336206,0.5971703830730853,10.0
647.0,48.0,Female,West,Graduate,Self-Employed,686623.19,589256.03,Home,502.0,6.0,194.0,51.21,2017-05-01 12:25:06.072844,0.0,2017,5,1,0,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.439542390960993,1.4564007714321864e-06,828.6272925748946,0.14874279292709744,0.8581941865377429,16.166666666666668
648.0,69.0,Male,East,Primary,Salaried,677693.28,352432.82,Education,624.0,5.0,111.0,64.86,2023-12-08 12:25:06.072846,0.0,2023,12,8,4,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.426451550775761,1.475591619277058e-06,823.221282523721,0.12536769438684153,0.5200476829281825,9.25
649.0,36.0,Male,East,Primary,Salaried,644156.5455263158,181057.88,Education,571.2631578947369,9.0,1.0,61.96,2024-06-02 12:25:06.072848,0.0,2024,6,2,6,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.28107745121500627,0.08333333333333333
650.0,64.0,Female,East,Graduate,Self-Employed,580942.93,403119.79,Business,626.0,3.0,58.0,43.94,2021-08-28 12:25:06.072850,0.0,2021,8,28,5,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.272409525152947,1.721336515212406e-06,762.1961230549523,-0.1309347755286644,0.6939060089775082,4.833333333333333
651.0,33.0,Male,South,Post-Graduate,Salaried,838912.69,367118.33,Car,346.0,5.0,93.0,44.0,2018-10-07 12:25:06.072852,0.0,2018,10,7,6,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.639863107690385,1.1920177390358238e-06,915.9217706769504,0.5410269281575519,0.43761208332657364,7.75
652.0,22.0,Male,East,Secondary,Unemployed,784145.1,253814.65,Home,312.0,5.0,172.0,21.26,2017-02-10 12:25:06.072854,0.0,2017,2,10,4,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.572350634011977,1.275272554438516e-06,885.5196779292936,0.40125825802827575,0.32368326984380824,14.333333333333334
653.0,52.0,Male,South,Post-Graduate,Unemployed,1058795.46,222362.09,Home,679.0,3.0,6.0,51.06,2020-09-02 12:25:06.072857,0.0,2020,9,2,2,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.872643405921863,9.444685903086605e-07,1028.9778714821812,1.0896757133520234,0.2100142080322105,0.5
654.0,29.0,Male,West,Secondary,Self-Employed,574548.4,255261.08,Home,664.0,5.0,108.0,56.97,2021-10-08 12:25:06.072859,0.0,2021,10,8,4,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.261341360389698,1.7404943769848162e-06,757.9897096926844,-0.14808500235447536,0.44428124767208466,9.0
655.0,42.0,Male,East,Primary,Salaried,515928.26,220216.6,Home,641.0,9.0,103.0,48.12,2018-10-31 12:25:06.072861,1.0,2018,10,31,2,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.153724942042336,1.9382502167060655e-06,718.281462937754,-0.3066554366939661,0.42683569998666093,8.583333333333334
656.0,69.0,Male,East,Post-Graduate,Salaried,851538.84,260136.03,Education,520.0,7.0,50.0,36.06,2025-02-13 12:25:06.072863,0.0,2025,2,13,3,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.654801566011495,1.174343175769674e-06,922.7886215163254,0.573057089988862,0.30548933035162557,4.166666666666667
657.0,43.97157894736842,Female,North,Secondary,Unemployed,677086.51,173580.51,Business,372.0,2.0,118.0,67.73,2023-02-27 12:25:06.072865,0.0,2023,2,27,0,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.425555804988434,1.476913966408862e-06,822.8526660344487,0.12377777308243941,0.2563638581427357,9.833333333333334
658.0,53.0,Female,South,Graduate,Self-Employed,4281659.22,1431692.81,Other,345.0,3.0,110.0,15.97,2017-10-03 12:25:06.072867,0.0,2017,10,3,1,0,"(2851109.83, 4300608.515]",1,"(733802.48, 5750107.2]",1,15.269851394212658,2.3355426367765354e-07,2069.2170548301597,8.080182168144729,0.33437803814755723,9.166666666666666
659.0,40.0,Female,West,Primary,Salaried,743359.76,346680.2,Car,803.0,9.0,88.0,83.16,2023-12-06 12:25:06.072869,0.0,2023,12,6,2,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.518936750948505,1.3452418446192935e-06,862.1831359983794,0.2962459462494378,0.4663693391205357,7.333333333333333
660.0,33.0,Male,North,Graduate,Self-Employed,178647.58,351780.27,Home,573.0,0.0,20.0,11.65,2021-11-27 12:25:06.072871,1.0,2021,11,27,5,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.093175914917307,5.59758157607522e-06,422.6672213455877,-1.2881807415818443,1.9691297805433472,1.6666666666666667
661.0,56.0,Male,North,Primary,Salaried,675264.36,290644.6,Business,507.0,3.0,14.0,86.99,2016-06-19 12:25:06.072873,0.0,2016,6,19,6,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.422861018526842,1.4808993015723478e-06,821.7447048810233,0.11900193399610706,0.43041602254856154,1.1666666666666667
662.0,62.0,Male,West,Post-Graduate,Unemployed,662243.18,273350.51,Other,423.0,9.0,133.0,46.99,2021-11-06 12:25:06.072875,0.0,2021,11,6,5,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.40338961887373,1.5100170453744115e-06,813.7832512407712,0.0848182985147221,0.4127645527432989,11.083333333333334
663.0,59.0,Female,North,Post-Graduate,Unemployed,626621.38,516300.87,Business,309.0,9.0,169.0,43.01,2017-02-09 12:25:06.072877,0.0,2017,2,9,3,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.348099373428,1.595857460437337e-06,791.5942015957419,-0.009207198888824054,0.8239439101168237,14.083333333333334
664.0,56.0,Female,South,Primary,Self-Employed,573551.39,310110.88,Education,628.0,8.0,40.0,30.52,2016-03-01 12:25:06.072879,0.0,2016,3,1,1,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.259604562730633,1.7435198901359298e-06,757.3317568938992,-0.15076150776266126,0.5406854301233582,3.3333333333333335
665.0,31.0,Male,South,Primary,Unemployed,281571.29,489565.03,Other,486.0,7.0,34.0,10.81,2017-05-04 12:25:06.072881,0.0,2017,5,4,3,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.548144496435595,3.5514858369053292e-06,530.6329145463933,-0.9718926512265945,1.7386894452200723,2.8333333333333335
666.0,48.0,Female,East,Primary,Salaried,774835.38,150537.6,Business,842.0,3.0,124.0,31.98,2022-10-31 12:25:06.072883,1.0,2022,10,31,0,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.56040716346533,1.2905950544036148e-06,880.2473402402304,0.37735986891496526,0.19428333280289808,10.333333333333334
667.0,22.0,Male,North,Post-Graduate,Unemployed,674753.69,388376.68,Education,359.0,6.0,45.0,18.75,2017-08-04 12:25:06.072886,0.0,2017,8,4,4,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.422104481578584,1.4820200805125195e-06,821.4339230881568,0.11766313437938511,0.5755828915881883,3.75
668.0,52.0,Female,East,Secondary,Self-Employed,820391.34,189794.54,Business,741.0,9.0,199.0,62.79,2024-09-16 12:25:06.072888,0.0,2024,9,16,0,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.617537968227948,1.2189289821989318e-06,905.7545694060836,0.4939136570211546,0.23134634746388233,16.583333333333332
669.0,40.0,Female,North,Graduate,Self-Employed,292248.9,216577.21,Business,516.0,2.0,80.0,35.53,2022-07-23 12:25:06.072889,0.0,2022,7,23,5,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.585364537161459,3.4217291434488086e-06,540.6004994448303,-0.9401669157487368,0.7410710870083684,6.666666666666667
670.0,46.0,Female,South,Graduate,Self-Employed,701426.9,238214.12,Other,301.0,8.0,71.0,71.37,2022-06-08 12:25:06.072891,0.0,2022,6,8,2,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.460873393484789,1.425663279148149e-06,837.5123282674709,0.18739568901297995,0.33961360763324017,5.916666666666667
671.0,60.0,Female,South,Post-Graduate,Salaried,553068.13,228810.15,Education,835.0,9.0,155.0,26.55,2022-03-28 12:25:06.072893,0.0,2022,3,28,0,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.223238281733083,1.8080922361369183e-06,743.6855047666319,-0.20590213024224485,0.4137106037912544,12.916666666666666
672.0,28.0,Female,South,Graduate,Salaried,628757.6,229559.3,Home,571.2631578947369,3.0,78.0,82.02,2022-03-23 12:25:06.072896,0.0,2022,3,23,2,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.351502678234949,1.5904355025919328e-06,792.9423686498282,-0.003546904312349365,0.3650998413379019,6.5
673.0,35.0,Male,North,Primary,Salaried,555368.07,482591.26,Car,571.2631578947369,1.0,78.0,51.84,2017-02-06 12:25:06.072897,0.0,2017,2,6,0,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.227388162711026,1.8006044160867657e-06,745.2302127530794,-0.19969602776097006,0.8689575185696219,6.5
674.0,64.0,Female,South,Secondary,Salaried,708721.59,306811.68,Other,390.0,9.0,172.0,19.16,2020-12-18 12:25:06.072900,0.0,2020,12,18,4,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.471219459554911,1.4109893124755625e-06,841.8560387619726,0.20639831881445936,0.4329086122520975,14.333333333333334
