Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term_months,Default_Status
CUST103156,33,1862190,1373111,455,36,No
CUST103157,21,1668548,579149,384,12,No
CUST103158,60,1046822,311968,309,24,Yes
CUST103159,64,268369,346508,437,36,No
CUST103160,39,1450469,394543,455,36,Yes
CUST103161,32,1520309,564060,707,60,No
CUST103162,28,1885876,274402,524,12,Yes
CUST103163,28,900146,617211,483,24,No
CUST103164,32,950046,975423,494,24,Yes
CUST103165,53,847999,1285544,695,24,No
CUST103166,46,276425,551854,433,12,No
CUST103167,59,696297,1446538,608,24,Yes
CUST103168,48,1788858,740200,841,48,No
CUST103169,25,1218543,1431880,308,48,No
CUST103170,28,311915,1226741,469,12,No
CUST103171,45,585105,1328890,589,24,No
CUST103172,47,683414,451392,467,60,No
CUST103173,43,1353248,345673,643,60,No
CUST103174,50,1013071,718301,796,60,No
CUST103175,43,1527925,575957,444,48,No
CUST103176,40,518821,1072936,712,60,No
CUST103177,38,232930,357003,756,24,No
CUST103178,38,1321889,756443,601,24,No
CUST103179,22,949211,280502,345,60,Yes
CUST103180,24,1361729,570766,316,36,No
CUST103181,50,1734301,351951,659,60,No
CUST103182,53,432911,440449,560,36,No
CUST103183,56,1344634,362499,422,12,Yes
CUST103184,38,287876,545655,530,12,Yes
CUST103185,57,809654,320855,411,24,No
CUST103186,39,737691,506295,545,48,No
CUST103187,48,1590772,1106480,690,24,No
CUST103188,60,972838,170035,691,24,No
CUST103189,40,461420,1284744,627,48,Yes
CUST103190,53,677843,1320242,514,24,No
CUST103191,32,535639,315237,666,48,No
CUST103192,35,363004,337062,381,24,No
CUST103193,61,558234,1040247,375,12,No
CUST103194,59,1547421,243708,826,36,Yes
CUST103195,22,596601,764166,802,24,Yes
CUST103196,49,781529,1239042,778,36,No
CUST103197,61,865727,1223077,671,60,No
CUST103198,30,265030,834516,564,24,No
CUST103199,22,1950441,666798,563,12,No
CUST103200,31,1412980,1192284,409,48,Yes
CUST103201,33,1202682,672107,606,12,No
CUST103202,30,1455973,1080649,499,36,No
CUST103203,34,679702,1334179,525,48,No
CUST103204,38,1667355,980784,484,12,No
CUST103205,29,305185,610591,330,12,No
CUST103206,59,1284980,601741,398,12,No
CUST103207,48,255182,945318,638,48,No
CUST103208,23,1543711,773809,565,12,No
CUST103209,40,1877465,206837,649,12,No
CUST103210,26,903023,1494132,843,36,No
CUST103211,47,1052318,569676,756,12,Yes
CUST103212,22,1894866,1060913,387,12,No
CUST103213,49,545992,1375745,362,60,No
CUST103214,58,1141631,319289,686,48,No
CUST103215,23,1044124,675494,758,60,No
CUST103216,36,1474037,1285445,568,36,No
CUST103217,50,1020217,647518,645,60,No
CUST103218,60,808434,729290,377,24,No
CUST103219,22,1206630,1206714,664,48,Yes
CUST103220,37,688195,786664,313,12,No
CUST103221,61,772285,1160616,435,60,No
CUST103222,32,1780034,554788,603,60,Yes
CUST103223,55,344375,1155391,696,12,No
CUST103224,63,1582463,266741,378,12,Yes
CUST103225,21,1719644,1211365,717,36,No
CUST103226,35,235187,793766,541,60,Yes
CUST103227,46,1968970,1057536,350,60,No
CUST103228,57,1189280,894355,683,24,No
CUST103229,41,857253,1266220,674,24,No
CUST103230,51,1917689,1283678,505,60,Yes
CUST103231,45,1286666,380048,788,24,Yes
CUST103232,43,1182426,287469,680,60,No
CUST103233,44,1718560,807596,610,48,No
CUST103234,58,977766,1175664,674,36,No
CUST103235,48,1566750,579896,341,24,Yes
CUST103236,41,741797,619955,832,60,No
CUST103237,63,268653,989989,821,24,Yes
CUST103238,38,892289,977366,452,36,No
CUST103239,56,1640346,1333483,611,48,No
CUST103240,55,466186,912380,593,12,No
CUST103241,29,1442222,1156136,412,12,No
CUST103242,58,1547921,951495,411,24,No
CUST103243,50,1996218,1073695,474,60,No
CUST103244,64,1786880,264601,601,36,No
CUST103245,54,487166,930650,815,48,No
CUST103246,52,752226,426606,520,48,No
CUST103247,23,1423326,733775,470,48,No
CUST103248,23,1104603,986827,617,12,Yes
CUST103249,48,460710,1282862,512,36,Yes
CUST103250,64,1480896,330141,552,12,Yes
CUST103251,35,1048152,1219842,423,24,No
CUST103252,61,1616234,1024507,512,48,Yes
CUST103253,43,912165,1102255,384,36,No
CUST103254,60,1905922,538241,815,48,Yes
CUST103255,31,1325054,1304672,364,12,No
CUST103256,52,1653953,745202,617,12,No
CUST103257,56,1138193,1032912,645,12,No
CUST103258,53,1375677,1037036,542,48,Yes
CUST103259,44,1605419,497154,436,36,Yes
CUST103260,59,1964860,579983,546,36,Yes
CUST103261,54,1743103,276812,740,24,No
CUST103262,48,1609993,632787,344,48,No
CUST103263,57,1978244,73382,388,24,Yes
CUST103264,27,788033,767583,527,24,No
CUST103265,24,1244385,1257115,590,24,No
CUST103266,57,1380859,502532,721,24,No
CUST103267,21,593445,1473188,366,12,No
CUST103268,21,1629692,1105340,550,24,No
CUST103269,40,641758,796256,340,36,No
CUST103270,39,1350065,111836,398,24,Yes
CUST103271,49,756107,1392643,605,12,No
CUST103272,30,247779,1353609,755,60,No
CUST103273,38,1986357,66292,600,60,No
CUST103274,48,1602964,961345,498,60,Yes
CUST103275,55,789872,1381659,787,48,No
CUST103276,63,1661742,1342348,405,36,No
CUST103277,51,1919109,1117376,700,12,No
CUST103278,47,1497391,106440,776,60,No
CUST103279,31,1044464,466462,421,12,No
CUST103280,58,577218,701809,376,12,Yes
CUST103281,25,1609993,496021,611,48,No
CUST103282,28,1014468,1097568,411,60,No
CUST103283,54,1503533,500067,817,24,No
CUST103284,32,1844220,405642,496,12,No
CUST103285,58,345364,866196,397,60,No
CUST103286,21,727340,219573,758,12,No
CUST103287,51,1555097,1155783,529,48,Yes
CUST103288,24,1447486,1160733,467,48,No
CUST103289,25,529963,1232864,307,24,No
CUST103290,50,1225607,1192354,471,48,Yes
CUST103291,44,1395268,180016,659,60,No
CUST103292,23,1279037,218204,494,48,Yes
CUST103293,31,1215930,1209149,568,24,No
CUST103294,24,1258048,170730,318,36,No
CUST103295,46,1055695,1162762,653,12,No
CUST103296,47,312036,555349,348,12,No
CUST103297,63,388674,68781,763,60,Yes
CUST103298,47,487667,1336253,655,24,No
CUST103299,62,1934702,307506,457,24,No
CUST103300,26,1089694,1129702,365,24,No
CUST103301,35,790348,1336793,607,12,No
CUST103302,50,1519799,465794,636,48,No
CUST103303,62,863759,330027,420,12,Yes
CUST103304,57,1571446,604070,703,12,No
CUST103305,57,1603626,1417107,395,12,No
CUST103306,62,1527252,870178,413,48,No
CUST103307,57,1109121,311161,728,36,Yes
CUST103308,55,1724149,116266,839,60,No
CUST103309,43,243162,574344,301,36,Yes
CUST103310,26,473497,1392177,511,36,No
CUST103311,24,312313,1494035,632,12,No
CUST103312,38,228477,1231349,323,36,Yes
CUST103313,29,1928506,385983,667,12,Yes
CUST103314,49,286373,1179212,805,12,No
CUST103315,33,893464,419841,475,60,No
CUST103316,37,918730,1165059,728,24,Yes
CUST103317,52,1777415,1119081,741,12,No
CUST103318,42,268359,449769,847,36,No
CUST103319,24,1696672,607813,813,60,No
CUST103320,25,1392564,1310050,660,36,Yes
CUST103321,57,1374726,1194584,573,24,Yes
CUST103322,61,673919,1142924,476,48,No
CUST103323,33,1945381,776547,563,24,No
CUST103324,54,1558356,319417,485,60,No
CUST103325,42,1715719,1424956,826,24,No
CUST103326,43,1016117,780929,578,24,No
CUST103327,23,1037566,184607,497,60,Yes
CUST103328,62,551060,1205733,648,60,No
CUST103329,54,1356543,1350875,720,36,No
CUST103330,52,294455,1299801,604,12,No
CUST103331,41,1709639,1206928,363,48,No
CUST103332,64,1423981,1194543,589,48,No
CUST103333,41,439646,401133,317,48,No
CUST103334,64,389937,262628,363,24,No
CUST103335,31,672312,161889,629,60,No
CUST103336,59,1036188,312063,316,60,No
CUST103337,24,585007,361467,742,60,No
CUST103338,21,261192,1012824,440,12,No
CUST103339,48,391758,1059602,607,60,No
CUST103340,44,1035165,402053,743,60,No
CUST103341,55,1483737,1144681,795,24,No
CUST103342,33,1012425,182957,725,36,No
CUST103343,54,1934428,1025323,774,48,No
CUST103344,31,1924917,51049,544,24,No
CUST103345,56,486287,627569,749,24,No
CUST103346,37,1247635,1403991,650,24,No
CUST103347,55,915637,1165273,460,48,No
CUST103348,38,1355620,509567,439,24,Yes
CUST103349,60,1753749,1135110,792,36,No
CUST103350,42,381062,1191610,830,60,No
CUST103351,44,1901270,1156673,692,36,Yes
CUST103352,39,656104,337181,700,60,Yes
CUST103353,57,269351,479223,349,60,Yes
CUST103354,59,1739164,601566,594,24,No
CUST103355,41,1953935,1096417,724,24,No
CUST103356,28,434085,1024687,311,48,Yes
CUST103357,48,958171,1459893,634,12,No
CUST103358,25,698095,874726,314,36,No
CUST103359,37,270309,1030013,327,48,No
CUST103360,57,1129950,54694,687,48,No
CUST103361,56,886093,632438,591,36,No
CUST103362,39,1367732,595844,549,36,No
CUST103363,47,538144,1294119,804,60,No
CUST103364,54,1690424,623374,397,12,No
CUST103365,31,221576,724267,636,24,Yes
CUST103366,32,1776184,822687,338,12,No
CUST103367,41,866110,1278135,337,12,No
CUST103368,31,827290,1079621,599,24,No
CUST103369,59,1433111,673756,478,12,No
CUST103370,48,1275148,869819,768,48,Yes
CUST103371,25,1235865,1008254,581,48,No
CUST103372,37,1528668,1074446,463,24,No
CUST103373,40,1768690,566304,752,24,Yes
CUST103374,61,840816,973098,396,36,No
CUST103375,32,894186,122356,608,36,No
CUST103376,26,289051,309925,561,12,No
CUST103377,37,1014299,658919,592,12,Yes
CUST103378,39,1439879,295702,548,24,No
CUST103379,46,1995292,846961,544,12,No
CUST103380,64,403305,82175,550,60,Yes
CUST103381,64,1555398,1378395,422,48,No
CUST103382,52,657576,486374,624,12,No
CUST103383,26,773722,883230,800,12,No
CUST103384,56,266617,1491120,365,36,No
CUST103385,58,841857,390822,358,60,No
CUST103386,31,1980248,1161397,797,12,Yes
CUST103387,53,1066164,560559,672,48,No
CUST103388,44,710874,1110780,565,12,No
CUST103389,43,1618368,1023169,535,24,Yes
CUST103390,35,1330070,843826,517,60,No
CUST103391,47,1992841,296464,826,12,No
CUST103392,31,801513,901246,740,60,No
CUST103393,37,282867,1132169,705,12,No
CUST103394,34,368600,1009468,768,48,No
CUST103395,47,979957,258260,409,48,Yes
CUST103396,38,1707394,165064,652,60,No
CUST103397,48,1082693,542492,390,36,No
CUST103398,24,815036,103365,713,36,No
CUST103399,27,454265,967947,372,24,No
CUST103400,55,719493,1319087,846,36,No
CUST103401,29,364404,256971,597,60,No
CUST103402,28,1110913,1011169,582,36,No
CUST103403,37,853817,153700,804,24,Yes
CUST103404,37,1196433,409221,497,12,Yes
CUST103405,53,684353,1495257,331,36,No
CUST103406,52,464395,118247,640,60,No
CUST103407,28,882387,1281207,633,60,No
CUST103408,39,1345958,206270,442,24,Yes
CUST103409,58,679767,891172,709,24,No
CUST103410,23,209583,203560,343,48,No
CUST103411,25,774675,1056648,331,48,No
CUST103412,33,1533824,1388618,327,48,No
CUST103413,51,736512,1493711,722,12,Yes
CUST103414,36,1047056,231142,790,60,No
CUST103415,52,1697850,636901,459,48,Yes
CUST103416,42,1476020,1195283,506,60,No
CUST103417,49,1146803,423921,317,24,No
CUST103418,42,1589292,1053639,402,12,No
CUST103419,63,1071901,1050005,531,24,No
CUST103420,23,1715266,97003,723,60,No
CUST103421,30,1514861,457650,846,48,No
CUST103422,62,878710,1013750,538,24,No
CUST103423,41,668298,758421,633,36,No
CUST103424,36,336149,1493791,448,12,No
CUST103425,32,770303,1244497,707,60,Yes
CUST103426,22,1188651,820448,316,48,No
CUST103427,61,1176684,889232,525,24,No
CUST103428,44,1420505,841877,559,12,Yes
CUST103429,55,956556,558524,473,48,No
CUST103430,50,1439488,1129729,504,24,No
CUST103431,50,1046334,184411,714,60,No
CUST103432,55,1254153,630526,807,36,No
CUST103433,39,1006434,462610,452,36,No
CUST103434,28,250711,1414591,402,60,Yes
CUST103435,46,763739,937104,364,12,Yes
CUST103436,60,693027,346751,416,60,No
CUST103437,27,904463,102055,455,24,No
CUST103438,50,621863,1203085,381,12,No
CUST103439,27,759119,1234043,817,36,No
CUST103440,23,1497978,701666,366,24,Yes
CUST103441,21,444942,1186263,537,48,No
CUST103442,56,295119,1425798,625,48,Yes
CUST103443,45,1053262,1495483,366,48,Yes
CUST103444,57,1591352,450686,475,36,No
CUST103445,21,1023265,1201228,777,60,Yes
CUST103446,35,948224,375341,554,12,No
CUST103447,57,1242137,985280,362,36,Yes
CUST103448,33,1834418,252668,702,24,Yes
CUST103449,60,250755,1496092,491,24,No
CUST103450,28,1135210,1161177,628,48,No
CUST103451,25,1401988,186559,370,12,Yes
CUST103452,29,1051426,86282,362,48,No
CUST103453,21,1836748,1324713,596,24,No
CUST103454,56,1070793,1476167,544,24,No
CUST103455,55,1790346,670086,818,60,Yes
CUST103456,22,1302801,209876,692,60,No
CUST103457,60,389921,715275,476,60,No
CUST103458,43,1847718,1371878,503,48,Yes
CUST103459,29,1814120,255229,832,12,Yes
CUST103460,54,440617,60547,427,60,No
CUST103461,34,1357297,1449433,494,36,Yes
CUST103462,24,805398,1079293,493,60,No
CUST103463,50,313606,1363179,483,48,Yes
CUST103464,51,1787514,113146,546,12,No
CUST103465,58,1425766,1464297,623,60,No
CUST103466,31,1277506,682049,459,12,Yes
CUST103467,55,941067,1464447,365,36,No
CUST103468,28,460102,1411180,553,24,No
CUST103469,23,1611120,132970,582,12,Yes
CUST103470,34,1522521,766177,359,60,No
CUST103471,33,1824224,1267895,417,48,No
CUST103472,52,347631,589707,722,48,No
CUST103473,54,1543054,1068057,335,48,Yes
CUST103474,39,436545,609865,830,48,No
CUST103475,58,1261864,1101497,390,12,No
CUST103476,36,1926334,972180,600,48,No
CUST103477,22,1455878,529177,516,24,No
CUST103478,60,480195,1068225,397,36,Yes
CUST103479,37,1310291,194535,755,12,No
CUST103480,54,1259313,571317,830,12,No
CUST103481,62,1838004,699822,837,48,Yes
CUST103482,36,1929187,122828,327,48,Yes
CUST103483,58,1430623,697937,623,12,Yes
CUST103484,22,467291,1058449,522,48,No
CUST103485,22,1823372,1449782,379,48,No
CUST103486,46,1562944,105152,757,48,No
CUST103487,33,1530363,1318649,475,48,No
CUST103488,51,1549687,408635,821,48,No
CUST103489,54,1216354,273393,756,60,No
CUST103490,59,303535,136569,722,60,Yes
CUST103491,23,1247861,1034131,399,60,No
CUST103492,28,1201507,731132,702,12,Yes
CUST103493,43,1545528,733850,679,36,No
CUST103494,34,1761014,172537,830,12,No
CUST103495,47,922648,103806,631,60,No
CUST103496,49,783247,1383040,617,12,No
CUST103497,59,595065,1439691,836,36,No
CUST103498,59,530322,1271793,388,48,No
CUST103499,21,922496,1293336,810,24,No
CUST103500,37,1440388,1409301,341,60,Yes
CUST103501,61,1360831,1060065,688,60,No
CUST103502,50,810610,930077,380,36,No
CUST103503,33,1137687,595042,701,48,Yes
CUST103504,41,1757098,119837,406,48,Yes
CUST103505,39,1249708,995424,410,24,No
CUST103506,39,1942195,268811,576,48,No
CUST103507,45,951972,689068,513,36,No
CUST103508,42,459427,661369,805,48,No
CUST103509,51,1680355,1064138,420,36,No
CUST103510,37,1734019,1421242,433,60,No
CUST103511,43,1881699,1041596,670,60,No
CUST103512,52,342003,1210675,556,60,No
CUST103513,30,982516,135015,479,12,No
CUST103514,30,1846033,679275,347,60,No
CUST103515,56,460529,628621,318,36,No
CUST103516,28,643855,1091680,345,24,No
CUST103517,40,453608,1275747,750,48,No
CUST103518,52,958673,762706,355,60,No
CUST103519,34,914261,700660,391,12,No
CUST103520,48,1873281,443522,381,12,No
CUST103521,44,1773908,400639,378,36,No
CUST103522,35,377763,644055,582,24,No
CUST103523,42,431807,1202908,610,60,Yes
CUST103524,50,224363,580624,459,60,No
CUST103525,24,1557414,424344,615,12,No
CUST103526,33,594798,780526,455,36,No
CUST103527,43,1184348,1377976,767,12,No
CUST103528,28,1585049,804805,761,12,No
CUST103529,38,201620,230889,416,24,No
CUST103530,32,1572944,345863,663,36,No
CUST103531,51,1698447,95704,765,24,No
CUST103532,34,1343995,866445,483,36,No
CUST103533,54,892894,392135,465,60,No
CUST103534,38,1745288,1439068,374,48,Yes
CUST103535,54,1975565,276884,571,48,No
CUST103536,31,380324,1266424,802,36,No
CUST103537,61,1566529,1370780,642,48,Yes
CUST103538,32,1795123,1097640,550,12,No
CUST103539,35,220655,974159,429,60,No
CUST103540,51,1149133,793470,657,60,No
CUST103541,49,650400,362067,707,48,Yes
CUST103542,46,1270178,128563,794,36,No
CUST103543,38,1072377,1188355,781,12,No
CUST103544,52,866470,987243,377,36,No
CUST103545,42,1591538,149704,813,48,No
CUST103546,58,1127699,1360333,620,60,No
CUST103547,37,725825,160234,589,60,No
CUST103548,43,610354,1422407,596,36,No
CUST103549,44,901562,86491,774,24,No
CUST103550,28,371236,800909,322,36,No
CUST103551,61,1112977,954367,471,24,No
CUST103552,26,289743,1444498,617,36,No
CUST103553,25,647875,972285,492,24,No
CUST103554,64,1334731,1119024,417,24,No
CUST103555,49,1338422,554393,305,24,No
CUST103556,48,958795,1412270,782,24,No
CUST103557,31,1541282,333590,431,12,No
CUST103558,21,1014468,388723,392,24,No
CUST103559,63,1964688,790749,821,24,Yes
CUST103560,39,1060665,951111,593,60,Yes
CUST103561,29,807337,1184191,691,12,No
CUST103562,47,439647,67101,548,24,No
CUST103563,54,1579401,1033682,716,48,No
CUST103564,64,489962,340160,442,12,No
CUST103565,24,1048964,664769,536,60,No
CUST103566,56,1196140,627090,586,36,Yes
CUST103567,38,519849,260005,576,60,No
CUST103568,35,744392,96539,686,60,No
CUST103569,33,586480,1022100,681,12,No
CUST103570,39,1900768,820569,749,12,No
CUST103571,26,1875363,466232,590,48,No
CUST103572,32,1045457,1284848,468,48,No
CUST103573,57,624632,165042,742,12,No
CUST103574,37,1421660,177922,483,12,No
CUST103575,43,1772732,142447,344,12,No
CUST103576,46,1709837,1444122,567,36,Yes
CUST103577,49,1925336,1403327,775,60,No
CUST103578,53,1558990,1257269,552,48,No
CUST103579,47,1451717,1111399,695,48,Yes
CUST103580,45,843703,1128562,588,24,No
CUST103581,30,1691625,695970,511,36,No
CUST103582,43,1443292,1488645,320,12,No
CUST103583,41,1853070,300476,615,12,Yes
CUST103584,41,1580188,1156347,737,36,No
CUST103585,63,1230403,1153549,722,48,No
CUST103586,33,1439121,1185415,532,12,No
CUST103587,57,1163313,217605,422,24,No
CUST103588,53,631544,1062714,513,48,Yes
CUST103589,44,1678576,566754,339,60,No
CUST103590,64,1272299,1199707,631,36,No
CUST103591,31,1047078,1428314,481,48,No
CUST103592,37,921615,762261,564,60,No
CUST103593,24,1772938,585807,832,24,No
CUST103594,45,1537218,736475,731,36,No
CUST103595,50,1969458,1033770,495,12,No
CUST103596,29,1869745,51832,808,12,No
CUST103597,41,1662333,1008872,746,60,Yes
CUST103598,40,770217,155474,827,48,No
CUST103599,39,323199,644003,501,24,Yes
CUST103600,39,1480101,908267,432,60,No
CUST103601,32,1536748,87570,438,24,No
CUST103602,57,229545,531193,792,24,No
CUST103603,62,1852433,711975,369,24,No
CUST103604,37,231673,1136887,314,36,No
CUST103605,57,624190,1450965,511,60,No
CUST103606,59,652115,677475,359,36,No
CUST103607,48,1664889,1185455,551,48,No
CUST103608,61,1088943,590027,745,48,No
CUST103609,55,1603864,116202,301,12,No
CUST103610,38,1575544,148580,635,12,No
CUST103611,34,223525,1178175,318,12,No
CUST103612,55,782092,739009,377,48,No
CUST103613,64,346115,805724,771,24,No
CUST103614,61,766134,1014949,327,24,Yes
CUST103615,27,1325837,1400190,464,60,No
CUST103616,61,957600,1435685,757,48,No
CUST103617,33,700827,1486052,475,12,No
CUST103618,38,1432676,753981,328,48,No
CUST103619,57,207265,1490401,578,24,No
CUST103620,33,1009195,1000430,582,24,No
CUST103621,56,1455300,350141,778,36,No
CUST103622,51,215733,241012,818,36,No
CUST103623,22,1098628,746084,604,60,No
CUST103624,36,1863902,934237,408,48,Yes
CUST103625,29,499564,212776,623,36,Yes
CUST103626,29,1226281,434346,505,36,Yes
CUST103627,58,864607,1057227,533,48,No
CUST103628,31,658365,816230,757,24,Yes
CUST103629,42,1269634,52526,486,60,No
CUST103630,53,446301,992190,781,60,No
CUST103631,56,1545649,1367294,706,60,No
CUST103632,43,1201675,320877,808,36,No
CUST103633,54,362434,362434,819,24,No
CUST103634,29,810777,384937,352,60,No
CUST103635,44,1857528,86051,697,48,No
CUST103636,28,1951292,65909,498,60,No
CUST103637,27,277597,532898,690,12,No
CUST103638,56,1245384,1175914,797,24,No
CUST103639,38,278209,1388853,471,12,No
CUST103640,23,1441517,653350,385,24,Yes
CUST103641,48,1924995,1280556,485,48,No
CUST103642,26,824152,454494,455,36,No
CUST103643,64,348620,423690,792,36,No
CUST103644,64,1656870,1031769,820,24,No
CUST103645,41,1647211,796447,429,60,No
CUST103646,48,366562,890592,380,12,Yes
CUST103647,60,407158,1415119,683,48,No
CUST103648,21,839446,861730,594,60,No
CUST103649,56,1176264,281946,568,36,No
CUST103650,41,1250044,727551,834,60,No
CUST103651,63,486453,1262740,677,12,Yes
CUST103652,55,1207787,139407,675,36,No
CUST103653,33,1320831,1304905,387,24,Yes
